steer	throttle	manflag	dsx	dsy	bs	aflag	t	Gr	Ax	Ay
0.07612426578998566	0.0	True	0	0	36	True	244.15499877929688	0.06103515625	0.22034180164337158	-0.05269043147563934
0.07612426578998566	0.0	True	0	0	36	True	244.16099548339844	0.1220703125	0.2251318395137787	-0.04790038987994194
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.11199951171875	4.39453125	-6.519243240356445	2.3519091606140137
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.11599731445312	4.33349609375	-6.835385799407959	1.892065405845642
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.1219940185547	5.859375	-4.766088962554932	1.427431583404541
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.12600708007812	6.7138671875	-4.478686332702637	-2.4285497665405273
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.13099670410156	5.9814453125	-8.315507888793945	-1.5519726276397705
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.13699340820312	7.32421875	-5.733676910400391	-2.7399022579193115
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.14100646972656	9.21630859375	-3.932621955871582	-4.540956974029541
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.14700317382812	7.99560546875	-6.447392463684082	-1.0298583507537842
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.1510009765625	7.080078125	-5.039121150970459	2.145937442779541
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.156005859375	4.94384765625	-4.148173809051514	1.2885204553604126
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.16099548339844	2.74658203125	-4.67507791519165	-0.910107433795929
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.16600036621094	1.03759765625	-7.084467887878418	-2.3183789253234863
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.1719970703125	0.9765625	-4.248764514923096	0.5795947313308716
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.17599487304688	3.2958984375	-2.6201512813568115	0.29698240756988525
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.1820068359375	5.31005859375	-3.2284862995147705	2.126777410507202
0.05653198063373566	0.7200000286102295	True	0	0	36	True	250.18600463867188	5.55419921875	-4.507426738739014	0.8190966844558716
0.04609496891498566	0.7200000286102295	True	0	0	36	True	250.1909942626953	2.8076171875	-3.7985010147094727	0.9723779559135437
0.04609496891498566	0.7200000286102295	True	0	0	36	True	250.19700622558594	0.18310546875	-3.889511823654175	-1.662143588066101
0.04609496891498566	0.7200000286102295	True	0	0	36	True	250.2010040283203	2.0751953125	-8.406518936157227	-1.7339941263198853
0.022932128980755806	0.7200000286102295	True	0	0	36	True	250.20700073242188	6.28662109375	-6.969506740570068	-2.2225780487060547
0.022932128980755806	0.7200000286102295	True	0	0	36	True	250.21099853515625	7.6904296875	-2.802172899246216	1.1927196979522705
-0.016282958909869194	0.7200000286102295	True	0	0	36	True	250.21600341796875	4.638671875	0.06706054508686066	-1.4801220893859863
-0.016282958909869194	0.7200000286102295	True	0	0	36	True	250.2220001220703	0.54931640625	-3.3673975467681885	0.9388476610183716
-0.016282958909869194	0.7200000286102295	True	0	0	36	True	250.2259979248047	0.30517578125	-2.217787981033325	0.17723144590854645
-0.06733886897563934	0.7200000286102295	True	0	0	36	True	250.2310028076172	3.5400390625	-4.991220474243164	-0.04790038987994194
-0.06733886897563934	0.7200000286102295	True	0	0	36	True	250.23599243164062	6.591796875	-4.67507791519165	-1.805844783782959
-0.06733886897563934	0.7200000286102295	True	0	0	36	True	250.24099731445312	7.38525390625	-7.094048023223877	1.1927196979522705
-0.06733886897563934	0.7200000286102295	True	0	0	36	True	250.2469940185547	5.55419921875	-6.10250997543335	-1.3699511289596558
-0.12175171077251434	0.7200000286102295	True	0	0	36	True	250.25100708007812	3.662109375	-2.6488916873931885	0.5460644364356995
-0.12175171077251434	0.7200000286102295	True	0	0	36	True	250.25599670410156	1.953125	-1.9926562309265137	-2.0692968368530273
-0.12175171077251434	0.7200000286102295	True	0	0	36	True	250.26100158691406	2.74658203125	-2.0692968368530273	-1.4753320217132568
-0.17402832210063934	0.7200000286102295	True	0	0	36	True	250.26600646972656	2.9296875	-4.699028491973877	-0.9196875095367432
-0.17402832210063934	0.7200000286102295	True	0	0	36	True	250.27200317382812	1.708984375	-2.0118165016174316	0.21555176377296448
-0.17402832210063934	0.7200000286102295	True	0	0	36	True	250.2760009765625	1.46484375	-1.7435742616653442	0.44547364115715027
-0.21086303889751434	0.7200000286102295	True	0	0	36	True	250.281005859375	3.35693359375	-3.7362303733825684	1.901645541191101
