steer	throttle	manflag	dsx	dsy	bs	aflag	t	Gr	Ax	Ay
0.07999999821186066	0.0	True	0	0	0	True	16.63599967956543	0.1220703125	-0.1401086449623108	0.028141479939222336
0.07999999821186066	0.0	True	0	0	0	True	16.641000747680664	0.244140625	-0.08741821348667145	0.031135253608226776
-0.9200000166893005	0.0	True	0	0	0	True	606.1859741210938	-3.0517578125	-1.0011181831359863	-0.14609618484973907
-0.9200000166893005	0.0	True	0	0	0	True	606.1890258789062	-2.9296875	-0.9819580316543579	-0.04191284254193306
-0.9200000166893005	0.0	True	0	0	0	True	606.1939697265625	-2.8076171875	-0.9789642095565796	-0.061072997748851776
-0.9200000166893005	0.0	True	0	0	0	True	606.198974609375	-2.74658203125	-0.9633966088294983	-0.19279907643795013
-0.9200000166893005	0.0	True	0	0	0	True	606.2039794921875	-2.74658203125	-0.9574090838432312	-0.14789246022701263
-0.9200000166893005	0.0	True	0	0	0	True	606.208984375	-2.685546875	-0.9484277367591858	-0.02694397047162056
-0.9200000166893005	0.0	True	0	0	0	True	606.2139892578125	-2.62451171875	-0.9741742014884949	-0.03772155940532684
-0.9200000166893005	0.0	True	0	0	0	True	606.218017578125	-2.50244140625	-0.9915381073951721	-0.1939965784549713
-0.9200000166893005	0.0	True	0	0	0	True	606.2239990234375	-2.5634765625	-0.9639953374862671	-0.16046631336212158
-0.9200000166893005	0.0	True	0	0	0	True	606.22900390625	-2.44140625	-0.9436376690864563	-0.0449066162109375
-0.9200000166893005	0.0	True	0	0	0	True	606.2340087890625	-2.38037109375	-0.9909393191337585	-0.07125183194875717
-0.9200000166893005	0.0	True	0	0	0	True	606.239013671875	-2.25830078125	-0.9843530058860779	-0.18561401963233948
-0.9200000166893005	0.0	True	0	0	0	True	606.2429809570312	-2.197265625	-0.9627978801727295	-0.1149609386920929
-0.9200000166893005	0.0	True	0	0	0	True	606.2490234375	-2.3193359375	-0.968186616897583	-0.010777588002383709
-0.9200000166893005	0.0	True	0	0	0	True	606.2540283203125	-2.197265625	-0.977766752243042	-0.034129027277231216
-0.9200000166893005	0.0	True	0	0	0	True	606.2589721679688	-2.197265625	-0.9651928544044495	-0.18082398176193237
-0.9200000166893005	0.0	True	0	0	0	True	606.2639770507812	-2.01416015625	-0.9675878882408142	-0.1395098865032196
-0.9200000166893005	0.0	True	0	0	0	True	606.2680053710938	-1.953125	-0.950223982334137	-0.021555176004767418
-0.9200000166893005	0.0	True	0	0	0	True	606.2739868164062	-1.953125	-0.9771679639816284	-0.03712280094623566
-0.9200000166893005	0.0	True	0	0	0	True	606.280029296875	-1.89208984375	-0.9717791676521301	-0.17124389111995697
-0.9200000166893005	0.0	True	0	0	0	True	606.2839965820312	-1.89208984375	-0.9633966088294983	-0.12573853135108948
-0.9200000166893005	0.0	True	0	0	0	True	606.2890014648438	-1.8310546875	-0.968186616897583	-0.019758911803364754
-0.9200000166893005	0.0	True	0	0	0	True	606.2930297851562	-1.8310546875	-0.9687854051589966	-0.03652404621243477
-0.9200000166893005	0.0	True	0	0	0	True	606.2990112304688	-1.77001953125	-0.9490264654159546	-0.17363891005516052
-0.9200000166893005	0.0	True	0	0	0	True	606.3040161132812	-1.77001953125	-0.9376501441001892	-0.1251397728919983
-0.9200000166893005	0.0	True	0	0	0	True	606.3090209960938	-1.77001953125	-0.9562115669250488	-0.025147704407572746
-0.9200000166893005	0.0	True	0	0	0	True	606.3140258789062	-1.64794921875	-0.9621990919113159	-0.028740234673023224
-0.9200000166893005	0.0	True	0	0	0	True	606.3179931640625	-1.5869140625	-0.9448351860046387	-0.1652563512325287
-0.9200000166893005	0.0	True	0	0	0	True	606.323974609375	-1.52587890625	-0.9627978801727295	-0.13891112804412842
-0.9200000166893005	0.0	True	0	0	0	True	606.3280029296875	-1.5869140625	-0.9586065411567688	-0.0059875487349927425
-0.9200000166893005	0.0	True	0	0	0	True	606.333984375	-1.52587890625	-0.9843530058860779	-0.05089416354894638
-0.9200000166893005	0.0	True	0	0	0	True	606.3389892578125	-1.46484375	-0.9532177448272705	-0.17603392899036407
-0.9200000166893005	0.0	True	0	0	0	True	606.343017578125	-1.52587890625	-0.950223982334137	-0.149688720703125
-0.9200000166893005	0.0	True	0	0	0	True	606.3489990234375	-1.52587890625	-0.9424402117729187	-0.019758911803364754
