steer	throttle	manflag	dsx	dsy	bs	aflag	Gf	Ax	Ay
0.08683593571186066	0.11999999731779099	True	0	0	6	True	29.135000228881836	-1.52587890625	-1.087338924407959	0.5316943526268005
0.08683593571186066	0.11999999731779099	True	0	0	6	True	29.139999389648438	-1.0986328125	-0.10059081763029099	1.5040723085403442
0.08683593571186066	0.11999999731779099	True	0	0	6	True	29.145999908447266	-0.79345703125	-0.06227050721645355	1.2597802877426147
0.08683593571186066	0.11999999731779099	True	0	0	6	True	29.149999618530273	-0.18310546875	-0.10059081763029099	-0.6131250262260437
0.08149535953998566	0.11999999731779099	True	0	0	6	True	29.1560001373291	0.18310546875	0.20597167313098907	-0.3879931569099426
0.08149535953998566	0.11999999731779099	True	0	0	6	True	29.15999984741211	0.244140625	0.40236327052116394	0.43110352754592896
0.08149535953998566	0.11999999731779099	True	0	0	6	True	29.165000915527344	-0.1220703125	0.2442919909954071	0.5748046636581421
0.06873901188373566	0.11999999731779099	True	0	0	6	True	29.17099952697754	-1.28173828125	0.18202148377895355	0.2538720667362213
0.06873901188373566	0.11999999731779099	True	0	0	6	True	29.174999237060547	-1.953125	0.22034180164337158	-1.0490185022354126
0.06873901188373566	0.11999999731779099	True	0	0	6	True	29.180999755859375	-2.86865234375	0.05269043147563934	-1.0825488567352295
0.06873901188373566	0.11999999731779099	True	0	0	6	True	29.184999465942383	-3.35693359375	0.5700146555900574	0.009580078534781933
0.05326659977436066	0.11999999731779099	True	0	0	6	True	29.190000534057617	-3.662109375	1.6046631336212158	0.44068360328674316
0.05326659977436066	0.11999999731779099	True	0	0	6	True	29.195999145507812	-4.21142578125	1.4082714319229126	-0.3592529296875
0.024946289137005806	0.11999999731779099	True	0	0	6	True	29.200000762939453	-4.8828125	0.9244775176048279	-0.7089257836341858
0.024946289137005806	0.11999999731779099	True	0	0	6	True	29.20599937438965	-5.37109375	0.04790038987994194	0.30177247524261475
0.024946289137005806	0.11999999731779099	True	0	0	6	True	29.209999084472656	-4.2724609375	0.3353027403354645	0.9196875095367432
-0.03547851741313934	0.11999999731779099	True	0	0	6	True	29.21500015258789	-2.50244140625	0.9771679639816284	1.0298583507537842
-0.03547851741313934	0.11999999731779099	True	0	0	6	True	29.219999313354492	-1.5869140625	1.7292040586471558	0.9148974418640137
-0.03547851741313934	0.11999999731779099	True	0	0	6	True	29.225000381469727	-2.13623046875	0.8143066167831421	0.043110352009534836
-0.03547851741313934	0.11999999731779099	True	0	0	6	True	29.231000900268555	-2.50244140625	0.43110352754592896	-0.03832031413912773
-0.28785887360572815	0.11999999731779099	True	0	0	6	True	29.235000610351562	-2.13623046875	0.43110352754592896	0.9915381073951721
-0.28785887360572815	0.11999999731779099	True	0	0	6	True	29.239999771118164	-1.15966796875	0.8574169874191284	1.0011181831359863
-0.28785887360572815	0.11999999731779099	True	0	0	6	True	29.2450008392334	-0.67138671875	0.8669970631599426	0.4981640577316284
-0.5787219405174255	0.11999999731779099	True	0	0	6	True	29.25	-0.30517578125	-0.06227050721645355	0.5125342011451721
-0.5787219405174255	0.11999999731779099	True	0	0	6	True	29.256000518798828	-0.1220703125	-0.3879931569099426	0.6083349585533142
-0.5787219405174255	0.11999999731779099	True	0	0	6	True	29.260000228881836	-0.3662109375	-0.6514453291893005	0.7568261623382568
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.264999389648438	-1.0986328125	-0.2490820288658142	-2.0501368045806885
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.270000457763672	-1.3427734375	0.02395019493997097	-1.700463891029358
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.274999618530273	-0.244140625	-0.1149609386920929	-1.652563452720642
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.2810001373291	1.953125	0.07185058295726776	-1.187929630279541
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.28499984741211	4.8828125	0.6131250262260437	-1.0442285537719727
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.290000915527344	7.62939453125	0.3832031190395355	-0.40715330839157104
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.295000076293945	9.765625	0.43589356541633606	0.15807129442691803
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.299999237060547	10.07080078125	0.42631348967552185	0.4598437547683716
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.305999755859375	8.97216796875	0.2442919909954071	-0.5748046636581421
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.309999465942383	8.544921875	0.40236327052116394	-3.3003368377685547
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.315000534057617	11.474609375	0.6131250262260437	-2.9075536727905273
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.31999969482422	15.9912109375	1.3747411966323853	-1.3699511289596558
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.325000762939453	18.49365234375	1.8633252382278442	0.4837939441204071
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.33099937438965	20.3857421875	1.7339941263198853	-2.045346736907959
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.334999084472656	23.86474609375	1.5040723085403442	-4.258344650268555
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.34000015258789	28.01513671875	0.526904284954071	-4.67507791519165
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.344999313354492	34.0576171875	-0.5125342011451721	-4.129013538360596
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.350000381469727	41.50390625	-0.1149609386920929	-2.0022363662719727
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.356000900268555	47.9736328125	0.28261229395866394	-1.4801220893859863
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.360000610351562	53.52783203125	1.3843213319778442	-2.816542863845825
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.364999771118164	57.12890625	0.09101074188947678	-3.8655614852905273
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.3700008392334	59.50927734375	-0.32572266459465027	-3.803291082382202
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.375	63.4765625	0.646655261516571	-2.553090810775757
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.378999710083008	67.68798828125	1.2885204553604126	-2.5674610137939453
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.385000228881836	71.1669921875	-0.02395019493997097	-3.453618049621582
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.389999389648438	73.18115234375	-1.580712914466858	-2.9889843463897705
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.395000457763672	72.8759765625	-1.413061499595642	-2.8069629669189453
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.399999618530273	73.974609375	-1.0969189405441284	-4.272714614868164
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.40399932861328	76.59912109375	-1.460961937904358	-3.1662158966064453
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.40999984741211	79.1015625	-0.28740233182907104	-2.7973828315734863
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.415000915527344	80.87158203125	0.8957372903823853	-1.8010547161102295
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.420000076293945	82.03125	1.413061499595642	-0.8526269793510437
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.424999237060547	82.82470703125	1.3364208936691284	-1.5950829982757568
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.429000854492188	84.53369140625	1.4418017864227295	-4.210444450378418
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.434999465942383	88.07373046875	1.173559546470642	-4.1912841796875
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.440000534057617	91.30859375	0.8143066167831421	-3.961362361907959
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.44499969482422	93.1396484375	1.0346484184265137	-4.06674337387085
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.450000762939453	95.39794921875	1.666933536529541	-4.143383979797363
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.45400047302246	97.96142578125	1.3986914157867432	-3.980522394180298
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.459999084472656	100.2197265625	1.906435489654541	-3.1997461318969727
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.46500015258789	100.64697265625	2.9794042110443115	-3.8847217559814453
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.469999313354492	98.14453125	1.8345849514007568	-3.1470556259155273
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.475000381469727	96.49658203125	2.1890478134155273	-2.256108283996582
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.479000091552734	98.14453125	1.6334033012390137	-3.602109432220459
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.485000610351562	101.6845703125	1.3699511289596558	-4.004472732543945
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.489999771118164	104.6142578125	1.4849121570587158	-2.8883936405181885
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.4950008392334	105.52978515625	1.2310400009155273	-0.2442919909954071
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.5	104.79736328125	0.09101074188947678	-0.5843847393989563
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.503999710083008	102.5390625	0.19639159739017487	-2.2800586223602295
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.510000228881836	100.28076171875	-0.05748046934604645	-3.4200878143310547
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.514999389648438	99.42626953125	-0.4646337926387787	-3.602109432220459
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.520000457763672	100.9521484375	0.05269043147563934	-2.227368116378784
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.524999618530273	104.248046875	0.0	-2.0118165016174316
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.52899932861328	107.60498046875	0.5700146555900574	-1.3460010290145874
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.53499984741211	107.177734375	0.10538086295127869	-1.3651611804962158
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.540000915527344	104.8583984375	-0.646655261516571	-2.3087987899780273
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.545000076293945	103.1494140625	-1.0825488567352295	-2.605781316757202
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.549999237060547	102.9052734375	0.06706054508686066	-3.621269464492798
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.554000854492188	103.08837890625	0.9963281154632568	-3.223696231842041
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.559999465942383	104.6142578125	1.1400293111801147	-3.041674852371216
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.56399917602539	104.91943359375	1.0202783346176147	-2.6297314167022705
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.56999969482422	103.45458984375	1.053808569908142	-2.4812402725219727
-0.9200000166893005	0.11999999731779099	True	0	0	6	True	29.575000762939453	102.1728515625	1.1256592273712158	-3.305126905441284
-0.8838977217674255	0.11999999731779099	True	0	0	6	True	29.57900047302246	101.9287109375	1.446591854095459	-2.921923875808716
-0.8838977217674255	0.11999999731779099	True	0	0	6	True	29.584999084472656	101.98974609375	1.772314429283142	-2.39501953125
-0.8838977217674255	0.11999999731779099	True	0	0	6	True	29.589000701904297	102.35595703125	1.5519726276397705	-2.5674610137939453
-0.8838977217674255	0.11999999731779099	True	0	0	6	True	29.594999313354492	103.69873046875	1.4418017864227295	-2.8069629669189453
-0.8838977217674255	0.11999999731779099	True	0	0	6	True	29.600000381469727	105.77392578125	0.550854504108429	-1.532812476158142
-0.5685595870018005	0.11999999731779099	True	0	0	6	True	29.604000091552734	107.0556640625	0.5412744283676147	-2.236948251724243
-0.5685595870018005	0.11999999731779099	True	0	0	6	True	29.610000610351562	106.87255859375	1.3795312643051147	-1.207089900970459
-0.16359131038188934	0.11999999731779099	True	0	0	6	True	29.61400032043457	106.8115234375	1.087338924407959	-2.304008722305298
-0.16359131038188934	0.11999999731779099	True	0	0	6	True	29.6200008392334	106.93359375	0.7328760027885437	-3.252436637878418
-0.16359131038188934	0.11999999731779099	True	0	0	6	True	29.625	106.87255859375	0.8669970631599426	-2.4812402725219727
0.11509521305561066	0.11999999731779099	True	0	0	6	True	29.628999710083008	106.38427734375	0.718505859375	-3.262016534805298
0.11509521305561066	0.11999999731779099	True	0	0	6	True	29.635000228881836	106.4453125	0.8143066167831421	-2.347119092941284
0.11509521305561066	0.11999999731779099	True	0	0	6	True	29.638999938964844	106.14013671875	0.239501953125	-1.427431583404541
0.11509521305561066	0.11999999731779099	True	0	0	6	True	29.645000457763672	103.82080078125	0.8430469036102295	-1.690883755683899
0.12962158024311066	0.11999999731779099	True	0	0	6	True	29.649999618530273	98.9990234375	0.19639159739017487	-0.6897656321525574
0.12962158024311066	0.11999999731779099	True	0	0	6	True	29.65399932861328	97.2900390625	-2.265688419342041	-3.7793407440185547
0.17786987125873566	0.11999999731779099	True	0	0	6	True	29.65999984741211	100.4638671875	0.5652245879173279	-2.3519091606140137
0.17786987125873566	0.11999999731779099	True	0	0	6	True	29.663999557495117	102.1728515625	1.6717236042022705	-2.212998151779175
0.17786987125873566	0.11999999731779099	True	0	0	6	True	29.670000076293945	101.62353515625	0.9771679639816284	-1.700463891029358
0.42899903655052185	0.11999999731779099	True	0	0	6	True	29.674999237060547	100.09765625	0.9867480397224426	-3.2763867378234863
0.42899903655052185	0.11999999731779099	True	0	0	6	True	29.679000854492188	97.65625	0.4933740198612213	-3.970942497253418
0.42899903655052185	0.11999999731779099	True	0	0	6	True	29.684999465942383	96.13037109375	1.2358300685882568	-2.7542724609375
0.42899903655052185	0.11999999731779099	True	0	0	6	True	29.68899917602539	95.8251953125	0.9675878882408142	-1.8681151866912842
0.42899903655052185	0.11999999731779099	True	0	0	6	True	29.69499969482422	96.8017578125	0.3544628918170929	-2.921923875808716
0.6911144852638245	0.11999999731779099	True	0	0	6	True	29.700000762939453	97.900390625	0.718505859375	-3.362607479095459
0.6911144852638245	0.11999999731779099	True	0	0	6	True	29.70400047302246	97.2900390625	0.1293310523033142	-2.3710694313049316
0.6911144852638245	0.11999999731779099	True	0	0	6	True	29.709999084472656	96.8017578125	-0.9196875095367432	-1.3555810451507568
0.6911144852638245	0.11999999731779099	True	0	0	6	True	29.714000701904297	97.83935546875	-0.32093262672424316	-1.5280224084854126
0.9438610672950745	0.11999999731779099	True	0	0	6	True	29.719999313354492	97.47314453125	-2.203418016433716	-1.427431583404541
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.725000381469727	95.3369140625	-0.8574169874191284	0.5412744283676147
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.729000091552734	91.1865234375	-0.2586621046066284	0.29698240756988525
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.733999252319336	85.99853515625	-0.28740233182907104	0.766406238079071
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.73900032043457	81.97021484375	-1.939965844154358	-0.5604345798492432
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.7450008392334	79.1015625	-1.676513671875	-0.21076172590255737
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.75	75.74462890625	-2.624941349029541	0.6562353372573853
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.753999710083008	72.08251953125	-1.810634732246399	1.1927196979522705
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.759000778198242	67.0166015625	-0.8909472823143005	1.7244141101837158
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.763999938964844	61.279296875	0.2682421803474426	1.0729687213897705
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.768999099731445	54.74853515625	0.4502636790275574	0.9388476610183716
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.774999618530273	48.9501953125	1.2262500524520874	0.9484277367591858
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.780000686645508	44.5556640625	1.0011181831359863	-0.21076172590255737
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.784000396728516	40.771484375	0.6658154129981995	-0.014370117336511612
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.788999557495117	37.78076171875	0.13891112804412842	1.0154882669448853
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.79400062561035	33.50830078125	0.009580078534781933	2.337538957595825
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.798999786376953	28.564453125	0.44547364115715027	2.6488916873931885
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.80500030517578	23.0712890625	0.40715330839157104	2.7542724609375
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.809999465942383	17.39501953125	1.2789404392242432	2.1315674781799316
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.81399917602539	11.04736328125	1.341210961341858	2.0501368045806885
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.819000244140625	4.39453125	1.0202783346176147	1.9734960794448853
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.823999404907227	-1.3427734375	1.0059082508087158	3.223696231842041
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.82900047302246	-5.31005859375	1.8776953220367432	2.155517578125
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.833999633789062	-8.72802734375	1.4322216510772705	2.7686426639556885
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.84000015258789	-13.73291015625	0.8334667682647705	3.7553906440734863
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.8439998626709	-18.9208984375	0.2634521424770355	3.0704150199890137
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.849000930786133	-23.86474609375	1.2693603038787842	3.35302734375
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.854000091552734	-28.076171875	1.1400293111801147	2.6105713844299316
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.858999252319336	-31.3720703125	1.1927196979522705	3.5254688262939453
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.86400032043457	-34.423828125	1.068178653717041	2.0597167015075684
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.8700008392334	-37.59765625	1.063388705253601	2.3087987899780273
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.874000549316406	-40.95458984375	0.7807763814926147	3.0368847846984863
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.878999710083008	-43.02978515625	0.5412744283676147	2.347119092941284
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.884000778198242	-42.96875	0.02395019493997097	2.644101619720459
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.888999938964844	-44.12841796875	-0.526904284954071	2.7494823932647705
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.893999099731445	-46.69189453125	-1.2022998332977295	2.442919969558716
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.899999618530273	-49.8046875	-0.2442919909954071	1.6381933689117432
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.90399932861328	-51.45263671875	0.7280859351158142	1.7627344131469727
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.909000396728516	-52.30712890625	1.0825488567352295	2.4189696311950684
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.913999557495117	-53.1005859375	1.0154882669448853	3.1901659965515137
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.91900062561035	-55.48095703125	1.5998730659484863	3.0895752906799316
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.923999786376953	-59.14306640625	1.3843213319778442	2.9506640434265137
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.93000030517578	-63.3544921875	0.2299218773841858	2.117197275161743
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.93400001525879	-66.58935546875	0.2538720667362213	2.0597167015075684
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.93899917602539	-67.7490234375	1.3124706745147705	1.9830762147903442
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.944000244140625	-67.19970703125	0.886157214641571	2.1794676780700684
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.948999404907227	-66.89453125	0.7999365329742432	2.0022363662719727
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.95400047302246	-67.5048828125	0.40715330839157104	2.7015819549560547
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.959999084472656	-68.7255859375	0.5795947313308716	2.442919969558716
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.96299934387207	-69.51904296875	0.9196875095367432	1.6334033012390137
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.9689998626709	-70.25146484375	1.1208691596984863	1.892065405845642
1.0799695253372192	0.11999999731779099	True	0	0	6	True	29.974000930786133	-71.8994140625	0.2634521424770355	2.792592763900757
