steer	throttle	manflag	dsx	dsy	bs	aflag	t	Gr	Ax	Ay
0.07999999821186066	0.0	True	0	0	0	True	38.518001556396484	0.18310546875	0.02395019493997097	0.049696654081344604
0.07999999821186066	0.0	True	0	0	0	False	38.52399826049805	0.244140625	0.023351440206170082	0.12034973502159119
0.10731323063373566	0.99609375	True	0	0	0	True	124.16400146484375	149.169921875	-3.171005964279175	-1.5046709775924683
0.10731323063373566	0.99609375	True	0	0	0	True	124.16899871826172	137.02392578125	-2.9991631507873535	0.027542725205421448
0.10731323063373566	0.99609375	True	0	0	0	True	124.17400360107422	121.52099609375	-4.659510612487793	-2.9668304920196533
0.11057861149311066	0.99609375	True	0	0	0	True	124.17900085449219	108.45947265625	-0.7610174417495728	-0.3604504466056824
0.11057861149311066	0.99609375	True	0	0	0	True	124.18299865722656	105.224609375	-3.721261501312256	5.531896591186523
0.11057861149311066	0.99609375	True	0	0	0	True	124.18900299072266	113.58642578125	-0.9598040580749512	2.893183708190918
0.11057861149311066	0.99609375	True	0	0	0	True	124.19400024414062	115.1123046875	-1.5950829982757568	-3.743415594100952
0.11057861149311066	0.99609375	True	0	0	0	True	124.1989974975586	107.48291015625	-1.2753479480743408	1.0843451023101807
0.11057861149311066	0.99609375	True	0	0	0	True	124.2040023803711	99.42626953125	-6.559359550476074	-0.2736309766769409
0.11057861149311066	0.99609375	True	0	0	0	True	124.20800018310547	92.83447265625	-2.9285101890563965	-8.114925384521484
0.11057861149311066	0.99609375	True	0	0	0	True	124.21399688720703	84.28955078125	-1.7974621057510376	-6.645580291748047
0.11613281071186066	0.99609375	True	0	0	0	True	124.21800231933594	77.5146484375	-4.919969081878662	-0.9675878882408142
0.11613281071186066	0.99609375	True	0	0	0	True	124.2239990234375	80.13916015625	-3.7655694484710693	1.3064831495285034
0.11613281071186066	0.99609375	True	0	0	0	True	124.22899627685547	93.75	-5.634283542633057	-1.6118481159210205
0.11613281071186066	0.99609375	True	0	0	0	True	124.23300170898438	106.01806640625	-3.3380584716796875	-1.9387682676315308
0.12141235172748566	0.99609375	True	0	0	0	True	124.23899841308594	113.76953125	-3.233875036239624	-3.202739953994751
0.12141235172748566	0.99609375	True	0	0	0	True	124.24299621582031	113.34228515625	-4.217629432678223	-2.956052780151367
0.12141235172748566	0.99609375	True	0	0	0	True	124.2490005493164	103.271484375	-1.8729052543640137	-5.1031880378723145
0.12522704899311066	0.99609375	True	0	0	0	True	124.25399780273438	92.1630859375	-2.2495222091674805	-5.208568572998047
0.12522704899311066	0.99609375	True	0	0	0	True	124.25800323486328	87.890625	-5.081632614135742	0.5185217261314392
0.12522704899311066	0.99609375	True	0	0	0	True	124.26399993896484	94.29931640625	-3.7188665866851807	0.8556207418441772
0.12666137516498566	0.99609375	True	0	0	0	True	124.26799774169922	104.06494140625	-2.3225700855255127	-3.7356317043304443
0.12666137516498566	0.99609375	True	0	0	0	True	124.27400207519531	105.89599609375	-0.588576078414917	-5.322332382202148
0.12666137516498566	0.99609375	True	0	0	0	True	124.27899932861328	102.5390625	-2.924318790435791	-2.297422409057617
0.12821777164936066	0.99609375	True	0	0	0	True	124.28299713134766	100.7080078125	-5.827082633972168	-2.195634126663208
0.12821777164936066	0.99609375	True	0	0	0	True	124.28900146484375	96.6796875	-3.5464251041412354	-5.119953155517578
0.12821777164936066	0.99609375	True	0	0	0	True	124.29299926757812	90.33203125	-0.19220031797885895	-2.656076669692993
0.12821777164936066	0.99609375	True	0	0	0	True	124.29900360107422	85.5712890625	-4.073329448699951	-1.537003755569458
0.12821777164936066	0.99609375	True	0	0	0	True	124.30400085449219	92.83447265625	-5.061275005340576	-0.440084844827652
0.12821777164936066	0.99609375	True	0	0	0	True	124.30799865722656	110.04638671875	-9.874066352844238	-1.8824853897094727
0.12821777164936066	0.99609375	True	0	0	0	True	124.31400299072266	125.42724609375	-2.3890318870544434	-7.927514553070068
0.12821777164936066	0.99609375	True	0	0	0	True	124.31800079345703	132.38525390625	-1.4364129304885864	-6.376739501953125
0.12821777164936066	0.99609375	True	0	0	0	True	124.3239974975586	130.859375	-3.7386255264282227	-5.455854415893555
0.12821777164936066	0.99609375	True	0	0	0	True	124.3290023803711	122.0703125	-2.1130058765411377	-4.578079700469971
0.12821777164936066	0.99609375	True	0	0	0	True	124.33300018310547	110.7177734375	-4.151167392730713	-2.465672492980957
0.12821777164936066	0.99609375	True	0	0	0	True	124.33899688720703	107.23876953125	-4.68166446685791	-0.03652404621243477
0.12821777164936066	0.99609375	True	0	0	0	True	124.34300231933594	112.9150390625	-2.8979735374450684	-3.105741500854492
0.12821777164936066	0.99609375	True	0	0	0	True	124.3489990234375	121.88720703125	-0.5861810445785522	-5.578000545501709
0.12821777164936066	0.99609375	True	0	0	0	True	124.35399627685547	127.25830078125	-1.49688720703125	-5.171445846557617
0.12821777164936066	0.99609375	True	0	0	0	True	124.35800170898438	126.28173828125	-5.003195762634277	-6.336024284362793
0.12821777164936066	0.99609375	True	0	0	0	True	124.36399841308594	124.57275390625	-7.052134990692139	-5.989943981170654
0.12821777164936066	0.99609375	True	0	0	0	True	124.36799621582031	121.76513671875	-3.372786283493042	-5.2133588790893555
0.12821777164936066	0.99609375	True	0	0	0	True	124.3740005493164	120.54443359375	-0.368234246969223	-7.910150527954102
0.12821777164936066	0.99609375	True	0	0	0	True	124.37899780273438	121.76513671875	-2.9189300537109375	-2.753074884414673
