steer	throttle	manflag	dsx	dsy	bs	aflag	t	Gr	Ax	Ay
0.09998901188373566	0.0	True	0	0	0	True	40.97999954223633	0.244140625	0.10538086295127869	-0.1197509765625
0.09998901188373566	0.0	True	0	0	0	True	40.98500061035156	0.244140625	0.1197509765625	-0.11017090082168579
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.21499633789062	1.28173828125	0.6897656321525574	0.8382568359375
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.21900177001953	0.9765625	0.3544628918170929	0.3353027403354645
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.2249984741211	0.18310546875	0.790356457233429	0.10059081763029099
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.22899627685547	-0.06103515625	0.27303221821784973	0.014370117336511612
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.23500061035156	0.244140625	-0.44547364115715027	-0.2299218773841858
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.23999786376953	-0.1220703125	-1.5615527629852295	-0.014370117336511612
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.24400329589844	-1.15966796875	-1.1304491758346558	-0.019160157069563866
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.25	-2.01416015625	-1.068178653717041	0.3640429675579071
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.25399780273438	-0.732421875	-1.446591854095459	-1.2693603038787842
0.07029540836811066	0.11999999731779099	True	0	0	6	True	69.26000213623047	0.79345703125	-1.446591854095459	0.4837939441204071
0.07832153141498566	0.11999999731779099	True	0	0	6	True	69.26499938964844	1.03759765625	-0.550854504108429	3.5589990615844727
0.07832153141498566	0.11999999731779099	True	0	0	6	True	69.26899719238281	-3.11279296875	-1.4992822408676147	3.3769774436950684
0.07832153141498566	0.11999999731779099	True	0	0	6	True	69.2750015258789	-6.04248046875	-0.9244775176048279	-0.7951464653015137
0.07832153141498566	0.11999999731779099	True	0	0	6	True	69.27899932861328	-6.103515625	-1.4944921731948853	-2.634521484375
0.08155639469623566	0.11999999731779099	True	0	0	6	True	69.28500366210938	-4.33349609375	-1.580712914466858	-0.43110352754592896
0.08155639469623566	0.11999999731779099	True	0	0	6	True	69.29000091552734	-1.5869140625	-1.2885204553604126	1.3460010290145874
0.08155639469623566	0.11999999731779099	True	0	0	6	True	69.29399871826172	-0.9765625	-0.40236327052116394	1.3364208936691284
0.08393676578998566	0.11999999731779099	True	0	0	6	True	69.30000305175781	-2.3193359375	0.3640429675579071	0.6753954887390137
0.08393676578998566	0.11999999731779099	True	0	0	6	True	69.30400085449219	-3.90625	0.31135255098342896	0.4694238305091858
0.08393676578998566	0.11999999731779099	True	0	0	6	True	69.30999755859375	-4.82177734375	0.9148974418640137	-0.4550537168979645
0.08393676578998566	0.11999999731779099	True	0	0	6	True	69.31400299072266	-4.638671875	0.7951464653015137	-1.1400293111801147
